0.005046
0.000349
0.000212
0.000166
0.000137
0.000122
0.000111
0.000103
0.000098
0.000095
0.000095
0.000102
0.000116
0.000139
0.00017
0.000204
0.00024
0.000278
0.000319
0.00036
0.000405
0.000451
0.000491
0.000523
0.000549
0.000574
0.000604
0.000642
0.00069
0.000748
0.00081
0.000871
0.000931
0.000988
0.001044
0.001105
0.001171
0.001235
0.001295
0.001356
0.001422
0.001501
0.001596
0.001709
0.001841
0.001989
0.002153
0.002333
0.00253
0.002746
0.002981
0.003241
0.00353
0.003853
0.004208
0.004591
0.004997
0.005426
0.005876
0.006348
0.006883
0.007457
0.00801
0.00852
0.009031
0.009617
0.010328
0.011167
0.012158
0.013312
0.014673
0.016221
0.017905
0.019714
0.021714
0.02408
0.026831
0.029855
0.033151
0.036829
0.041122
0.046102
0.051683
0.057896
0.064863
0.072731
0.081626
0.091644
0.10284
0.115236
0.128837
0.143633
0.159606
0.176731
0.194973
0.213413
0.231752
0.249663
0.266801
0.282809
0.299778
0.317765
0.33683
0.35704
0.378463
0.40117
0.425241
0.450755
0.4778
0.506468
0.536857
0.569068
0.603212
0.639405
0.677769
0.718435
0.759919
0.797915
0.837811
0.879701
